msisdn,home_city_name,home_region_name
212625521178,Kerrouchen,Béni Mellal-Khénifra
212685547117,Al Hoceïma,Tanger-Tétouan-Al Hoceïma
212751261714,Bouguedra,Marrakech-Safi
212744134082,Aïn Harrouda,Casablanca-Settat
212729890089,Agni Izimmer,Souss-Massa
212642217915,Zaouia d'Ifrane,Fès-Meknès
212717277551,Sidi Bou Othmane,Marrakech-Safi
212765156507,Sidi Bou Othmane,Marrakech-Safi
212761738962,Ain El Aouda,Rabat-Salé-Kénitra
212759514674,Taourirt,l'Oriental
212785445444,Oujda,l'Oriental
212657889377,Mohammadia,Casablanca-Settat
212665498521,Sidi Ifni,Guelmim-Oued Noun
212667363961,Ajdir,Tanger-Tétouan-Al Hoceïma
212662348477,Tata,Souss-Massa
212689084505,Zaïda,Drâa-Tafilalet
212629856382,Taghjijt,Guelmim-Oued Noun
212694412131,Ghafsai,Fès-Meknès
212634345958,Khemis Zemamra,Casablanca-Settat
212683242244,Assahrij,Marrakech-Safi
212769894861,Tounfite,Drâa-Tafilalet
212768997757,Akka,Souss-Massa
212750429226,Meknès,Fès-Meknès
212666490464,Youssoufia,Marrakech-Safi
212621757737,Sarghine,Drâa-Tafilalet
212797999622,Smimou,Marrakech-Safi
212658426975,Ighil n'Oumgoun,Drâa-Tafilalet
212673814694,Had Kourt,Rabat-Salé-Kénitra
212727174621,Imouzzer Marmoucha,Fès-Meknès
212629092672,Guelmim,Guelmim-Oued Noun
212722437306,El Menzel,Fès-Meknès
212717044382,M'haya,Fès-Meknès
212687238485,Smimou,Marrakech-Safi
212624151631,Dar Oulad Zidouh,Béni Mellal-Khénifra
212726347387,Boulanouare,Béni Mellal-Khénifra
212637029251,Aït Majden,Béni Mellal-Khénifra
212778126440,Zag,Guelmim-Oued Noun
212721401685,Zeubelemok,Marrakech-Safi
212786012197,Sidi Bennour,Casablanca-Settat
212722809666,Ouarzazate,Drâa-Tafilalet
212762734499,Moulay Abdallah,Casablanca-Settat
212614652578,Ras El Ma,l'Oriental
212736417352,Ben Taïeb,l'Oriental
212657173938,Tamraght,Souss-Massa
212723785468,Gueznaia,Tanger-Tétouan-Al Hoceïma
212682016610,Aït Iaâza,Souss-Massa
212678495358,Sidi Ifni,Guelmim-Oued Noun
212750407101,Dar Oulad Zidouh,Béni Mellal-Khénifra
212784691818,Tit Mellil,Casablanca-Settat
212640055681,Tisgdal,Souss-Massa
212729511424,Taliouine,Souss-Massa
212732806542,Moussaoua,Fès-Meknès
212725529257,Aourir,Souss-Massa
212641101349,Stehat,Tanger-Tétouan-Al Hoceïma
212728824292,Gueznaia,Tanger-Tétouan-Al Hoceïma
212748041992,Oued Heimer,l'Oriental
212665314561,Foum Zguid,Souss-Massa
212614784991,Safi,Marrakech-Safi
212611781379,Oulad Sidi Ben Daoud,Casablanca-Settat
212661502309,Chichaoua,Marrakech-Safi
212691215627,Bouskoura,Casablanca-Settat
212789375486,Zinat,Tanger-Tétouan-Al Hoceïma
212693203440,Naima,l'Oriental
212691991766,Aïn Erreggada,l'Oriental
212698215856,Loudaya,Marrakech-Safi
212798396370,Zagora,Drâa-Tafilalet
212633002440,Inezgane,Souss-Massa
212635508688,Sidi Boubker,l'Oriental
212654414415,Sidi Ifni,Guelmim-Oued Noun
212649263883,Lakhsas,Souss-Massa
212760711982,Boufakrane,Fès-Meknès
212798065294,Arazane,Souss-Massa
212624724577,Douar Kannine,l'Oriental
212710707155,Oulad M'rah,Casablanca-Settat
212657378080,Tagzen,Souss-Massa
212664784467,Moulay Bouazza,Béni Mellal-Khénifra
212670024403,Akchour,Tanger-Tétouan-Al Hoceïma
212795421920,Aït Yalla,Drâa-Tafilalet
212625822693,Zagora,Drâa-Tafilalet
212716337760,Er-Rich,Béni Mellal-Khénifra
212784864791,Settat,Casablanca-Settat
212736878370,Midar,l'Oriental
212690140498,Fnideq,Tanger-Tétouan-Al Hoceïma
212661041129,Chefchaouen,Tanger-Tétouan-Al Hoceïma
212733043771,Debdou,l'Oriental
212658782162,Stehat,Tanger-Tétouan-Al Hoceïma
212633926800,Tit Mellil,Casablanca-Settat
212665757467,Oued-Eddahab,Dakhla-Oued Ed Dahab
212739802464,Hrara,Marrakech-Safi
212782235914,Nador,l'Oriental
212771962096,Mzouda,Marrakech-Safi
212616443264,Khouribga,Béni Mellal-Khénifra
212618600030,Tighza,Béni Mellal-Khénifra
212736974878,Amalou Ighriben,Béni Mellal-Khénifra
212761149732,Kehf Nsour,Béni Mellal-Khénifra
212713290567,Itzer,Drâa-Tafilalet
212699923295,Béni Mellal,Béni Mellal-Khénifra
212746099355,Laayoune,Laâyoune-Sakia El Hamra
212695436291,Point Cires,Tanger-Tétouan-Al Hoceïma
212734885163,Ain El Aouda,Rabat-Salé-Kénitra
212763653088,Kelaat-M'Gouna,Drâa-Tafilalet
212677732522,Fraïta,Marrakech-Safi
212750747271,Moulay Abdallah,Casablanca-Settat
212657301540,Aït Boubidmane,Fès-Meknès
212694346413,Lalla Mimouna,Rabat-Salé-Kénitra
212771136440,Nador,l'Oriental
212614829564,Rissani,Drâa-Tafilalet
212651095113,Bni Ansar,l'Oriental
212653175079,Bouskoura,Casablanca-Settat
212633336101,Oulad Berhil,Souss-Massa
212747835886,Aït Iaâza,Souss-Massa
212633935746,Berrechid,Casablanca-Settat
212714820873,Zaouïat Cheikh,Béni Mellal-Khénifra
212669913914,Itzer,Drâa-Tafilalet
212642222195,Bab Berred,Tanger-Tétouan-Al Hoceïma
212767626164,Boufakrane,Fès-Meknès
212799407200,El Borouj,Casablanca-Settat
212761865947,Lakhsas,Souss-Massa
212675777146,Khenichet,Rabat-Salé-Kénitra
212746193318,Aït Hichem,Tanger-Tétouan-Al Hoceïma
212769807397,Bouskoura,Casablanca-Settat
212666994614,Tanalt,Souss-Massa
212787260378,Laaounate,Casablanca-Settat
212762719898,Jorf Lasfar,Casablanca-Settat
212694034084,Harte Lyamine,Drâa-Tafilalet
212632515906,Echemmaia,Marrakech-Safi
212676282080,Skhirate,Rabat-Salé-Kénitra
212697550607,Ben Yakhlef,Casablanca-Settat
212714111804,Tifnit,Souss-Massa
212694450307,Stehat,Tanger-Tétouan-Al Hoceïma
212747172372,Tendrara,l'Oriental
212758619866,Tichoute,Drâa-Tafilalet
212689818325,Smimou,Marrakech-Safi
212749828110,Irherm,Souss-Massa
212738846403,Boumia,Drâa-Tafilalet
212726109969,Midar,l'Oriental
212699360401,Settat,Casablanca-Settat
212620638342,Kattara,Marrakech-Safi
212749019569,Farkhana,l'Oriental
212686378814,Tamegroute,Drâa-Tafilalet
212742560253,Bin elouidane,Béni Mellal-Khénifra
212740338338,Azemmour,Casablanca-Settat
212696022664,Issaguen (Ketama),Tanger-Tétouan-Al Hoceïma
212730895508,Ghmate,Marrakech-Safi
212616541943,Bni Chiker,l'Oriental
212738924077,Ghafsai,Fès-Meknès
212757300478,Bouhdila,l'Oriental
212751285589,Aïn Cheggag,Fès-Meknès
212751215151,Aghbala,Béni Mellal-Khénifra
212753210217,Oulad Saïd,Casablanca-Settat
212629817649,Aïn Dorij,Tanger-Tétouan-Al Hoceïma
212714099930,Settat,Casablanca-Settat
212611967764,Azrou,Fès-Meknès
212719982841,Khenichet,Rabat-Salé-Kénitra
212668529813,Kénitra,Rabat-Salé-Kénitra
212663021810,Boufakrane,Fès-Meknès
212751222291,Sebt Jahjouh,Fès-Meknès
212718257652,Fraïta,Marrakech-Safi
212670274449,Dcheira El Jihadia,Souss-Massa
212692247933,Sidi Ahmed,Marrakech-Safi
212793132449,M'diq,Tanger-Tétouan-Al Hoceïma
212698223255,Kelaat-M'Gouna,Drâa-Tafilalet
212725655641,Ghmate,Marrakech-Safi
212788412980,Touissit,l'Oriental
212638382701,Bin elouidane,Béni Mellal-Khénifra
212739088328,M'haya,Fès-Meknès
212739005151,Sid L'Mokhtar,Marrakech-Safi
212668045310,Agourai,Fès-Meknès
212791426796,Tifnit,Souss-Massa
212733053551,Sidi Yahya El Gharb,Rabat-Salé-Kénitra
212712456933,Harhoura,Rabat-Salé-Kénitra
212671372498,Souk Sebt Oulad Nemma,Béni Mellal-Khénifra
212711909127,Point Cires,Tanger-Tétouan-Al Hoceïma
212776267909,Sidi Rahhal,Marrakech-Safi
212774601814,Oulad Frej,Casablanca-Settat
212798339500,Bzou,Béni Mellal-Khénifra
212687372562,Outat El Haj,Fès-Meknès
212719310435,Fquih Ben Salah,Béni Mellal-Khénifra
212759837246,Alnif,Drâa-Tafilalet
212758727189,Taourirt,l'Oriental
212758494399,Safi,Marrakech-Safi
212689654672,M'haya,Fès-Meknès
212775873395,Ghmate,Marrakech-Safi
212747886472,Boufakrane,Fès-Meknès
212734727461,Tameslouht,Marrakech-Safi
212797368036,Skoura,Drâa-Tafilalet
212757911865,Ouled Tayeb,Fès-Meknès
212768524891,Tétouan,Tanger-Tétouan-Al Hoceïma
212717030629,Touima,l'Oriental
212782687188,Taounate,Fès-Meknès
212670983154,Oulad M'Barek,Béni Mellal-Khénifra
212761213644,Sidi Slimane,Rabat-Salé-Kénitra
212694383444,Guercif,l'Oriental
212647954426,Sidi Smaïl,Casablanca-Settat
212780420639,Oulad Teïma,Souss-Massa
212618517813,Tabounte,Drâa-Tafilalet
212752419258,El Jadida,Casablanca-Settat
212648659856,Ouled Tayeb,Fès-Meknès
212658666620,Bin elouidane,Béni Mellal-Khénifra
212739064884,Lakhsass,Souss-Massa
212765204289,Imouzzer Kandar,Fès-Meknès
212652409576,Laaounate,Casablanca-Settat
212680163658,Oualidia,Casablanca-Settat
212612473114,El Kelaâ des Sraghna,Marrakech-Safi
212647890929,Douar Kannine,l'Oriental
212641902798,Zag,Guelmim-Oued Noun
212699753759,Aknoul,Fès-Meknès
212710268542,Aït Boubidmane,Fès-Meknès
212641372503,Bejaâd,Béni Mellal-Khénifra
212680658729,Jorf,Drâa-Tafilalet
212754323956,Ain Taoujdate,Fès-Meknès
212773780481,Rissani,Drâa-Tafilalet
212740120695,Mechra Bel Ksiri,Rabat-Salé-Kénitra
212748492220,Sidi Addi,Fès-Meknès
212652070483,M'haya,Fès-Meknès
212737290935,Gardmit,Drâa-Tafilalet
212721724445,Ifri,Drâa-Tafilalet
212794199056,Beni Ayat,Béni Mellal-Khénifra
212626965140,Midar,l'Oriental
212626015676,Oued Rmel,Tanger-Tétouan-Al Hoceïma
212744077322,Boudnib,Drâa-Tafilalet
212656617702,Ain Taoujdate,Fès-Meknès
212731221029,Tiddas,Rabat-Salé-Kénitra
212612760360,Sidi Smaïl,Casablanca-Settat
212799583921,Séfrou,Fès-Meknès
212659984172,Settat,Casablanca-Settat
212758161261,Naima,l'Oriental
212716532189,Lqliâa,Souss-Massa
212743712631,Jamâat Shaim,Marrakech-Safi
212660223231,Sidi Bouknadel,Rabat-Salé-Kénitra
212742869538,Imintanoute,Marrakech-Safi
212685909264,Taïnaste,Fès-Meknès
212673873779,Taghzout,Tanger-Tétouan-Al Hoceïma
212695735160,Karia (El Jadida),Casablanca-Settat
212799820425,Aourir,Souss-Massa
212759366661,Oued-Eddahab,Dakhla-Oued Ed Dahab
212720955145,Guisser,Casablanca-Settat
212717120478,El Ksiba,Béni Mellal-Khénifra
212712250124,Aït Baha,Souss-Massa
212633772011,Aklim,l'Oriental
212727026963,Sidi Lyamani,Tanger-Tétouan-Al Hoceïma
212781083376,Fquih Ben Salah,Béni Mellal-Khénifra
212660949302,Bni Ansar,l'Oriental
212742320065,Sebt El Maârif,Casablanca-Settat
212760585408,Oulad M'rah,Casablanca-Settat
212642122671,Hattane,Béni Mellal-Khénifra
212722939023,Ait Daoud,Marrakech-Safi
212785666254,Alnif,Drâa-Tafilalet
212748587380,Bradia,Béni Mellal-Khénifra
212669652546,Akka,Souss-Massa
212731500316,Ajdir,Tanger-Tétouan-Al Hoceïma
212743068433,Fnideq,Tanger-Tétouan-Al Hoceïma
212638736178,Ifrane,Fès-Meknès
212725919814,Youssoufia,Marrakech-Safi
212666289516,Rabat,Rabat-Salé-Kénitra
212733908666,Es-Semara,Laâyoune-Sakia El Hamra
212675797539,Assilah,Tanger-Tétouan-Al Hoceïma
212773500716,Tiznit,Souss-Massa
212649709194,Oulad Abbou,Casablanca-Settat
212666097110,Aït Boubidmane,Fès-Meknès
212696729399,Sidi Slimane Echcharaa,l'Oriental
212636213000,Ouled Tayeb,Fès-Meknès
212777228487,Jorf,Drâa-Tafilalet
212752740504,Fès,Fès-Meknès
212637712447,Assilah,Tanger-Tétouan-Al Hoceïma
212715035159,Sid L'Mokhtar,Marrakech-Safi
212720730180,Khémis Sahel,Tanger-Tétouan-Al Hoceïma
212612070989,Oulad Zbair,Fès-Meknès
212660418150,Souk Sebt Oulad Nemma,Béni Mellal-Khénifra
212623131512,Oulad Abbou,Casablanca-Settat
212762982043,Dar Chaoui,Tanger-Tétouan-Al Hoceïma
212779875144,Demnate,Béni Mellal-Khénifra
212652476092,Tamansourt,Marrakech-Safi
212751576786,Ghafsai,Fès-Meknès
212730501934,Targuist,Tanger-Tétouan-Al Hoceïma
212730033700,Kassita,l'Oriental
212659635863,Sidi Abdallah Ghiat,Marrakech-Safi
212737698328,Ain Taoujdate,Fès-Meknès
212694535974,Issaguen (Ketama),Tanger-Tétouan-Al Hoceïma
212624776518,Ighil n'Oumgoun,Drâa-Tafilalet
212628614711,Béni Mellal,Béni Mellal-Khénifra
212653147977,Guisser,Casablanca-Settat
212642288127,Settat,Casablanca-Settat
212610034642,Oued Ifrane,Fès-Meknès
212631120556,Arfoud,Drâa-Tafilalet
212622773306,Akchour,Tanger-Tétouan-Al Hoceïma
212741139820,Aït Iaâza,Souss-Massa
212712893428,Médiouna,Casablanca-Settat
212618802260,Tarfaya,Laâyoune-Sakia El Hamra
212674391996,Sidi Mohamed ben Abdallah el-Raisuni,Tanger-Tétouan-Al Hoceïma
212757118305,Oued Rmel,Tanger-Tétouan-Al Hoceïma
212792325109,Aoulouz,Souss-Massa
212677000686,Awsard,Dakhla-Oued Ed Dahab
212686973215,Outat El Haj,Fès-Meknès
212683932210,Ihddaden,l'Oriental
212784921322,Sidi Taibi,Rabat-Salé-Kénitra
212679535678,Laaounate,Casablanca-Settat
212622649674,Essaouira,Marrakech-Safi
212628463011,Talmest,Marrakech-Safi
212639302748,Dar Chaoui,Tanger-Tétouan-Al Hoceïma
212727892986,Khemis Zemamra,Casablanca-Settat
212711832268,Aoulouz,Souss-Massa
212732712108,Elkbab,Béni Mellal-Khénifra
212711402033,Mechra Bel Ksiri,Rabat-Salé-Kénitra
212728757317,Guisser,Casablanca-Settat
212776399179,Kariat Arekmane,l'Oriental
212653250711,Bouhdila,l'Oriental
212649287995,Sidi Allal El Bahraoui,Rabat-Salé-Kénitra
212669313768,Karia Ba Mohamed,Fès-Meknès
212768251527,Tamallalt,Marrakech-Safi
212743570639,Oued Zem,Béni Mellal-Khénifra
212692269493,Tahannaout,Marrakech-Safi
212787386629,Béni Mellal,Béni Mellal-Khénifra
212788520909,Skhour Rehamna,Marrakech-Safi
212795916189,Sidi Kacem,Rabat-Salé-Kénitra
212698182389,Boumalne-Dadès,Drâa-Tafilalet
212678724004,Rommani,Rabat-Salé-Kénitra
212763595709,Azemmour,Casablanca-Settat
212653701576,Aïn Leuh,Fès-Meknès
212667396339,Jaâdar,l'Oriental
212758938837,Drargua,Souss-Massa
212773511046,Jerada,l'Oriental
212641355824,Agdz,Drâa-Tafilalet
212751704962,Tanoumrite Nkob Zagora,Drâa-Tafilalet
212758481271,Tata,Souss-Massa
212794515049,Souk El Arbaa,Rabat-Salé-Kénitra
212738247417,Sidi Ifni,Guelmim-Oued Noun
212643602220,Amalou Ighriben,Béni Mellal-Khénifra
212620931736,Outat El Haj,Fès-Meknès
212784931800,Berkane,l'Oriental
212647668618,Arazane,Souss-Massa
212664277208,Ouazzane,Tanger-Tétouan-Al Hoceïma
212737032885,Loulad,Casablanca-Settat
212691295002,Tiznit,Souss-Massa
212793545529,Tanalt,Souss-Massa
212794086198,Lakhsass,Souss-Massa
212683098055,Agourai,Fès-Meknès
212756232805,Jaâdar,l'Oriental
212661351953,Akchour,Tanger-Tétouan-Al Hoceïma
212738887048,Safi,Marrakech-Safi
212778772297,Ajdir,Tanger-Tétouan-Al Hoceïma
212679643319,Mohammadia,Casablanca-Settat
212691603324,Aït Iaâza,Souss-Massa
212649715216,Harhoura,Rabat-Salé-Kénitra
212697551907,Moulay Idriss Zerhoun,Fès-Meknès
212766271784,Had Bouhssoussen,Béni Mellal-Khénifra
212661797502,Assa,Guelmim-Oued Noun
212757316309,Dar Oulad Zidouh,Béni Mellal-Khénifra
212761524182,Arbaoua,Rabat-Salé-Kénitra
212741867625,Igdamen,Souss-Massa
212787681509,Drargua,Souss-Massa
212680588992,Sebt Gzoula,Marrakech-Safi
212716770981,Agni Izimmer,Souss-Massa
212725464620,Tala Tazegwaght,Tanger-Tétouan-Al Hoceïma
212721699519,Sidi Taibi,Rabat-Salé-Kénitra
212660552610,Ouazzane,Tanger-Tétouan-Al Hoceïma
212780890221,Sidi Ali Ban Hamdouche,Casablanca-Settat
212653815514,Fnideq,Tanger-Tétouan-Al Hoceïma
212717980389,Gardmit,Drâa-Tafilalet
212715026517,Gueznaia,Tanger-Tétouan-Al Hoceïma
212611009491,Rommani,Rabat-Salé-Kénitra
212636032082,Aït Boubidmane,Fès-Meknès
212717508693,Naima,l'Oriental
212680030752,M'diq,Tanger-Tétouan-Al Hoceïma
212692226865,M'diq,Tanger-Tétouan-Al Hoceïma
212681170254,Bouanane,l'Oriental
212656055575,Chichaoua,Marrakech-Safi
212710472085,Agdz,Drâa-Tafilalet
212682034892,Loulad,Casablanca-Settat
212612103225,Kattara,Marrakech-Safi
212628497904,Beni Ayat,Béni Mellal-Khénifra
212720361029,Skhirate,Rabat-Salé-Kénitra
212664938818,Bouskoura,Casablanca-Settat
212724451250,Massa (Maroc),Souss-Massa
212782280053,Thar Es-Souk,Fès-Meknès
212751597603,N'Zalat Bni Amar,Fès-Meknès
212642843999,Safi,Marrakech-Safi
212694269675,Kattara,Marrakech-Safi
212746811685,Ajdir,Tanger-Tétouan-Al Hoceïma
212782464459,Kelaat-M'Gouna,Drâa-Tafilalet
212754154585,Khemis Zemamra,Casablanca-Settat
212688677240,Awsard,Dakhla-Oued Ed Dahab
212795662873,Bouznika,Casablanca-Settat
212713271234,Jorf,Drâa-Tafilalet
212673397669,Imouzzer Marmoucha,Fès-Meknès
212793947088,Sidi Kacem,Rabat-Salé-Kénitra
212729528058,Biougra,Souss-Massa
212791787955,Kattara,Marrakech-Safi
212665648281,Sidi Bouzid,Casablanca-Settat
212680368996,Inahnahen,Tanger-Tétouan-Al Hoceïma
212777219490,Ifri,Drâa-Tafilalet
212738180660,Khemis Zemamra,Casablanca-Settat
212668547376,Youssoufia,Marrakech-Safi
212755226773,Aïn Leuh,Fès-Meknès
212610816214,Jaâdar,l'Oriental
212687756683,El Gara,Casablanca-Settat
212617068806,Séfrou,Fès-Meknès
212754934968,Azrou,Fès-Meknès
212740331782,Dcheira El Jihadia,Souss-Massa
212681248908,Zaouïat Cheikh,Béni Mellal-Khénifra
212687730988,Sidi Yahya El Gharb,Rabat-Salé-Kénitra
212692058301,Sidi Bennour,Casablanca-Settat
212622277880,Loudaya,Marrakech-Safi
212782869169,Boujniba,Béni Mellal-Khénifra
212614682795,Sidi Yahya El Gharb,Rabat-Salé-Kénitra
212785931607,Taghzout,Tanger-Tétouan-Al Hoceïma
212796082459,Oulad M'rah,Casablanca-Settat
212618637219,Jerada,l'Oriental
212664670693,Soualem,Casablanca-Settat
212789711892,Ida Ougnidif,Souss-Massa
212785070625,Mohammadia,Casablanca-Settat
212721349358,Hrara,Marrakech-Safi
212791728182,Ajdir,Tanger-Tétouan-Al Hoceïma
212688855418,Aïn Harrouda,Casablanca-Settat
212765642502,Bin elouidane,Béni Mellal-Khénifra
212650546993,Deroua,Casablanca-Settat
212660307250,Aïn Erreggada,l'Oriental
212627090387,Driouch,l'Oriental
212723719046,El Menzel,Fès-Meknès
212644270846,Assa,Guelmim-Oued Noun
212761788139,Arazane,Souss-Massa
212679192872,El Hajeb,Fès-Meknès
212745096839,Sid Zouin,Marrakech-Safi
212782714917,Tamesna,Rabat-Salé-Kénitra
212632128598,Azrou,Fès-Meknès
212747376075,Tizi Ouasli,Fès-Meknès
212772994507,Boudnib,Drâa-Tafilalet
212730789605,Boujniba,Béni Mellal-Khénifra
212670913141,Harhoura,Rabat-Salé-Kénitra
212759639524,Skhinate,Fès-Meknès
212670961351,Kénitra,Rabat-Salé-Kénitra
212673303715,Tanoumrite Nkob Zagora,Drâa-Tafilalet
212747590221,Bab Taza,Tanger-Tétouan-Al Hoceïma
212768873082,Oulad Yaich,Béni Mellal-Khénifra
212744020409,Ouaouizeght,Béni Mellal-Khénifra
212660707044,Awsard,Dakhla-Oued Ed Dahab
212721647665,Jebha,Tanger-Tétouan-Al Hoceïma
212765614486,Imzouren,Tanger-Tétouan-Al Hoceïma
212648349421,Skhour Rehamna,Marrakech-Safi
212634978719,Sid L'Mokhtar,Marrakech-Safi
212613381437,El Menzel,Fès-Meknès
212614365650,Tiztoutine,l'Oriental
212794659965,Taourirt ait zaghar,Drâa-Tafilalet
212693789806,Tamesna,Rabat-Salé-Kénitra
212723120422,Bab Taza,Tanger-Tétouan-Al Hoceïma
212743327450,Aït Ourir,Marrakech-Safi
212736275072,Béni Mellal,Béni Mellal-Khénifra
212767697971,Tamraght,Souss-Massa
212741956198,Salé,Rabat-Salé-Kénitra
212767079723,Kattara,Marrakech-Safi
212665589776,Tighassaline,Béni Mellal-Khénifra
212665886484,Aïn Harrouda,Casablanca-Settat
212787082745,Oulad Saïd,Casablanca-Settat
212793454969,Gourrama,Drâa-Tafilalet
212644636367,Aïn Karma,Fès-Meknès
212763034941,Moulay Yaâcoub,Fès-Meknès
212657075748,Smimou,Marrakech-Safi
212789884969,Oulad Frej,Casablanca-Settat
212634812724,Tala Tazegwaght,Tanger-Tétouan-Al Hoceïma
212798774473,Oulad Abbou,Casablanca-Settat
212745992675,El Borouj,Casablanca-Settat
212660886628,El Marsa,Laâyoune-Sakia El Hamra
212679481545,Al Aroui,l'Oriental
212771025668,Ifri,Drâa-Tafilalet
212616849814,Ida Ougnidif,Souss-Massa
212749236968,Tanger,Tanger-Tétouan-Al Hoceïma
212736973059,El Ksiba,Béni Mellal-Khénifra
212621865766,Es-Semara,Laâyoune-Sakia El Hamra
212625175590,Sidi Bennour,Casablanca-Settat
212622440178,Irherm,Souss-Massa
212616156938,Laaounate,Casablanca-Settat
212697867837,Sidi Ali Ban Hamdouche,Casablanca-Settat
212777044255,Béni Mellal,Béni Mellal-Khénifra
212711664623,Anzi,Souss-Massa
212716118487,Agdz,Drâa-Tafilalet
212680911508,Assahrij,Marrakech-Safi
212624715793,Brikcha,Tanger-Tétouan-Al Hoceïma
212732565431,Al Hoceïma,Tanger-Tétouan-Al Hoceïma
212774179674,Ben Sergao,Souss-Massa
212730636896,Demnate,Béni Mellal-Khénifra
212656403516,Karia (El Jadida),Casablanca-Settat
212666090720,Oulmès,Rabat-Salé-Kénitra
212798357402,Tiztoutine,l'Oriental
212794905155,Aït Hichem,Tanger-Tétouan-Al Hoceïma
212732097071,Zaouia d'Ifrane,Fès-Meknès
212643980329,Awsard,Dakhla-Oued Ed Dahab
212642902734,Dar Oulad Zidouh,Béni Mellal-Khénifra
212690386896,Agni Izimmer,Souss-Massa
212721795644,Missour,Fès-Meknès
212787374124,Issaguen (Ketama),Tanger-Tétouan-Al Hoceïma
212725298653,Sidi Lyamani,Tanger-Tétouan-Al Hoceïma
212783764315,Tiflet,Rabat-Salé-Kénitra
212747737177,Loulad,Casablanca-Settat
212762263941,Guelmim,Guelmim-Oued Noun
212795992457,Berkane,l'Oriental
212666975820,Harte Lyamine,Drâa-Tafilalet
212665914506,Benslimane,Casablanca-Settat
212790389931,Boulemane,Fès-Meknès
212742841384,Sidi Kacem,Rabat-Salé-Kénitra
212789638099,Sidi Rahhal Chataï,Casablanca-Settat
212754410599,Midar,l'Oriental
212612808815,Skhour Rehamna,Marrakech-Safi
212628217232,Awsard,Dakhla-Oued Ed Dahab
212712140577,Had Bouhssoussen,Béni Mellal-Khénifra
212626621684,Aïn Cheggag,Fès-Meknès
212646155427,Tagzen,Souss-Massa
212768432891,Sidi Rahhal,Marrakech-Safi
212674933027,Afourar,Béni Mellal-Khénifra
212693867079,El Kelaâ des Sraghna,Marrakech-Safi
212760964540,Tafraout,Souss-Massa
212732247682,Ben Sergao,Souss-Massa
212755643369,Ben Ahmed,Casablanca-Settat
212687144791,Tifnit,Souss-Massa
212646000830,Elkbab,Béni Mellal-Khénifra
212671766975,Saïdia,l'Oriental
212645578394,Ighounane,Drâa-Tafilalet
212766983462,Hrara,Marrakech-Safi
212640385454,Awsard,Dakhla-Oued Ed Dahab
212636319363,Deroua,Casablanca-Settat
